
0,26.8808,49.9222,1,42.393,16.1881,2,40.8144,49.2056,3,11.6723,1.62775,4,32.2255,8.08326
0,27.1807,49.9296,1,42.2335,16.4421,2,40.5996,49.4151,3,11.4574,1.4185,4,31.9982,8.27904
0,27.4806,49.9371,1,42.074,16.6962,2,40.3849,49.6246,3,11.2424,1.20926,4,31.7709,8.47481
0,27.7805,49.9446,1,41.9145,16.9503,2,40.1701,49.834,3,11.0274,1.00001,4,31.5436,8.67059
0,28.0804,49.9521,1,41.755,17.2044,2,39.9554,50.0435,3,10.8124,0.790762,4,31.3163,8.86636
0,28.3803,49.9596,1,41.5955,17.4585,2,40.1701,49.834,3,10.5974,0.581515,4,31.089,9.06214
0,28.6802,49.9671,1,41.436,17.7126,2,39.9554,50.0435,3,10.3825,0.372267,4,30.8616,9.25791
0,28.9801,49.9746,1,41.2764,17.9666,2,40.1701,49.834,3,10.1675,0.16302,4,30.6343,9.45369
0,29.28,49.982,1,41.1169,18.2207,2,39.9554,50.0435,3,9.95251,-0.0462283,4,30.407,9.64946
0,29.58,49.9895,1,40.9574,18.4748,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524
0,29.8799,49.997,1,40.7979,18.7289,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041
0,30.1798,50.0045,1,40.6384,18.983,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524
0,29.8799,49.997,1,40.4789,19.2371,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041
0,30.1798,50.0045,1,40.3194,19.4912,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524
0,29.8799,49.997,1,40.1599,19.7452,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041
